location	TU ID	Sense tags	Annotation	Antisense tags
Chr	TU3410	ncl1630; sll0895; sll0896	ncRNA; CysQ protein homolog ; Holliday juction resolvase RuvC	NA
Chr	TU3411	slr0546	indole-3-glycerol phosphate synthase	sll0537
Chr	TU3412	sll0536; sll0537	probable potassium channel protein ; ammonium/methylammonium permease	NA
Chr	TU3413	ncl1640	NA	NA
Chr	TU3415	NA	NA	ncl1650; sll0534; sll0535
Chr	TU3414	ncl1650; sll0534; sll0535	ncRNA; ATP-dependent Clp protease proteolytic subunit 2 ; ATP-dependent Clp protease ATPase subunit	NA
Chr	TU3417	ncr1590; slr0549; slr0550	ncRNA; aspartate beta-semialdehyde dehydrogenese ; dihydrodipicolinate synthase	sll0532; sll0533
Chr	TU3416	sll0533	trigger factor	ncr1590; slr0549; slr0550
Chr	TU3418	NA	NA	ncr1590; slr0549; slr0550
Chr	TU3419	ncr1600; slr0551; slr0552; slr0553	ncRNA; hypothetical protein ; hypothetical protein ; hypothetical protein	NA
Chr	TU3420	slr0554	hypothetical protein	NA
Chr	TU3421	sll0529	hypothetical protein	slr0554
Chr	TU3422	sll0528	peptidase M50	NA
Chr	TU3424	slr0556	hypothetical protein	sll0525
Chr	TU3423	NA	NA	slr0556
Chr	TU3425	NA	NA	slr0556
Chr	TU3426	NA	NA	slr0556
Chr	TU3428	NA	NA	sll0524; ssl1004; sll0525
Chr	TU3427	sll0525	hypothetical protein	slr0556
Chr	TU3430	NA	NA	sll0524; ssl1004
Chr	TU3429	sll0524; ssl1004	hypothetical protein ; hypothetical protein	NA
Chr	TU3431	slr0557	valyl-tRNA synthetase	sll0519; sll0520; sll0521; sll0522
Chr	TU3432	NA	NA	slr0557
Chr	TU3433	NA	NA	slr0557
Chr	TU3435	NA	NA	sll0519; sll0520; sll0521; sll0522
Chr	TU3436	NA	NA	sll0519; sll0520; sll0521; sll0522
Chr	TU3434	sll0519; sll0520; sll0521; sll0522	NADH dehydrogenase subunit 1 ; NADH dehydrogenase subunit NdhI ; NADH dehydrogenase subunit 6 ; NADH dehydrogenase subunit 4L	slr0557
Chr	TU3437	slr1418	dihydroorotate dehydrogenase 2	NA
Chr	TU3438	slr1419; slr1420	hypothetical protein ; probable sugar kinase	NA
Chr	TU3439	ssr2377; slr1421; ncr1610	hypothetical protein ; unknown protein ; ncRNA	sll1344
Chr	TU3441	NA	NA	sll1344
Chr	TU3440	sll1344	unknown protein	ssr2377; slr1421; ncr1610
Chr	TU3442	sll1343	aminopeptidase	NA
Chr	TU3444	NA	NA	sll1342
Chr	TU3445	NA	NA	sll1342
Chr	TU3443	sll1342	glyceraldehyde-3-phosphate dehydrogenase	NA
Chr	TU3446	NA	NA	NA
Chr	TU3447	NA	NA	NA
Chr	TU3448	slr1423; slr1424; slr1425	UDP-N-acetylmuramate-alanine ligase ; UDP-N-acetylenolpyruvoylglucosamine reductase ; hypothetical protein	sll1341
Chr	TU3449	NA	NA	slr1423; slr1424; slr1425
Chr	TU3451	NA	NA	sll1341
Chr	TU3452	NA	NA	sll1341
Chr	TU3450	sll1341	bacterioferritin	slr1423; slr1424; slr1425
Chr	TU3454	slr1426	recombination protein RecR	sll1338; sll1340
Chr	TU3453	sll1340	hypothetical protein	slr1426
Chr	TU3456	NA	NA	sll1336; sll1338
Chr	TU3455	sll1338	unknown protein	slr1426
Chr	TU3458	ncr1620	NA	sll1336
Chr	TU3459	NA	NA	sll1336
Chr	TU3457	sll1336	hypothetical protein	ncr1620
Chr	TU3460	slr1428	hypothetical protein	NA
Chr	TU3462	NA	NA	NA
Chr	TU3463	NA	NA	NA
Chr	TU3461	NA	NA	slr1428
Chr	TU3464	ncr1630; slr1429	ncRNA; hypothetical protein	sll1334
Chr	TU3465	6803t39	NA	slr1429
Chr	TU3466	sll1333	unknown protein	NA
Chr	TU3467	slr1431	hypothetical protein	sll1330
Chr	TU3468	NA	NA	slr1431
Chr	TU3469	sll1330	OmpR subfamily protein	slr1431
Chr	TU3471	slr1451	hypothetical protein	NA
Chr	TU3470	sll1329	monophosphatase	NA
Chr	TU3472	NA	NA	sll1367
Chr	TU3473	sll1367	hypothetical protein	slr1451
Chr	TU3474	NA	NA	NA
Chr	TU3475	NA	NA	slr1455
Chr	TU3477	NA	NA	NA
Chr	TU3476	NA	NA	NA
Chr	TU3478	slr1456	general secretion pathway protein G	NA
Chr	TU3479	NA	NA	slr1456
Chr	TU3480	slr1457	chromate transport protein 	NA
Chr	TU3482	slr1459	phycobilisome core component	NA
Chr	TU3481	NA	NA	slr1459
Chr	TU3483	NA	NA	sll1366
Chr	TU3485	NA	NA	sll1366
Chr	TU3484	sll1366	Snf2.Rad54 family helicase	NA
Chr	TU3486	slr1461	hypothetical protein	sll1365
Chr	TU3487	sll1365	unknown protein	NA
Chr	TU3488	slr1462	hypothetical protein	NA
Chr	TU3489	slr1462	hypothetical protein 	NA
Chr	TU3490	NA	NA	NA
Chr	TU3491	NA	NA	NA
Chr	TU3492	ncr1640; slr1463	ncRNA; elongation factor EF-G	NA
Chr	TU3493	NA	NA	ncr1640; slr1463
Chr	TU3494	NA	NA	NA
Chr	TU3495	slr1464	hypothetical protein	NA
Chr	TU3496	ssrA	NA	slr1464
Chr	TU3497	ssl2667; ssrA	an assembly factor for iron-sulfur culsters ; tmRNA	NA
Chr	TU3498	sll1363	ketol-acid reductoisomerase	NA
Chr	TU3499	slr0651; slr0652	hypothetical protein ; phosphorybosilformimino-5-amino- phosphorybosil-4- imidazolecarboxamideisomerase	sll0631
Chr	TU3500	sll0631	L-aspartate oxidase	NA
Chr	TU3502	NA	NA	sll0630
Chr	TU3501	sll0630	unknown protein	NA
Chr	TU3503	ncl1690; sll0629	ncRNA; alternative photosystem I reaction center subunit X	NA
Chr	TU3504	ncr1650; slr0653	ncRNA; principal RNA polymerase sigma factor SigA	NA
Chr	TU3505	NA	NA	ncr1650; slr0653
Chr	TU3510	ncr1660; slr0654; slr0655	ncRNA; unknown protein ; hypothetical protein	NA
Chr	TU3511	NA	NA	ncr1660; slr0654; slr0655
Chr	TU3512	slr0656	hypothetical protein	6803t41
Chr	TU3513	NA	NA	slr0656
Chr	TU3515	NA	NA	6803t41
Chr	TU3514	6803t41	NA	slr0656
Chr	TU3516	slr0657; slr0658; ncr1670	aspartate kinase ; unknown protein ; ncRNA	NA
Chr	TU3517	NA	NA	slr0657; slr0658; ncr1670
Chr	TU3518	NA	NA	slr0657; slr0658; ncr1670
Chr	TU3519	NA	NA	slr0657; slr0658; ncr1670
Chr	TU3520	slr0659	oligopeptidase A	NA
Chr	TU3521	slr0661	pyrroline-5-carboxylate reductase	sll0626
Chr	TU3522	NA	NA	slr0661
Chr	TU3524	NA	NA	ncl1710; sll0624; sll0625; sll0626
Chr	TU3523	ncl1710; sll0624; sll0625; sll0626	ncRNA; unknown protein ; unknown protein ; putative neutral invertase	NA
Chr	TU3525	slr0662	arginine decarboxylase	sll0623
Chr	TU3526	NA	NA	slr0662
Chr	TU3527	sll0623	unknown protein	slr0662
Chr	TU3528	sll0621; sll0622	putative c-type cytochrome biogenesis protein CcdA ; quinolinate synthetase	NA
Chr	TU3529	ssr1114; slr0664	hypothetical protein ; hypothetical protein	NA
Chr	TU3530	slr0665; slr0666	aconitate hydratase ; unknown protein	NA
Chr	TU3531	NA	NA	slr0665; slr0666
Chr	TU3532	slr0667; slr0668	unknown protein ; unknown protein	sll1499
Chr	TU3534	NA	NA	sll1499
Chr	TU3535	slr1556	D-lactate dehydrogenase	ncl1720; sll1499
Chr	TU3533	sll1499	ferredoxin-dependent glutamate synthase	slr0667; slr0668; slr1556
Chr	TU3536	ncl1720	NA	slr1556
Chr	TU3537	NA	NA	sll1498
Chr	TU3539	NA	NA	sll1498
Chr	TU3540	slr1557	hypothetical protein	sll1496; sll1498
Chr	TU3538	sll1498	carbamoyl phosphate synthase small subunit	slr1557
Chr	TU3541	NA	NA	slr1557
Chr	TU3542	NA	NA	sll1496
Chr	TU3543	sll1496	mannose-1-phosphate guanylyltransferase	NA
Chr	TU3544	sll1495	hypothetical protein 	NA
Chr	TU3545	NA	NA	sll1495
Chr	TU3546	sll1495	hydroxyglutarate oxidase	NA
Chr	TU3547	slr1559	shikimate 5-dehydrogenase 	NA
Chr	TU3548	slr1559	shikimate 5-dehydrogenase 	NA
Chr	TU3549	slr1560; slr1562; slr1563	histidyl tRNA synthetase ; glutaredoxin ; hypothetical protein	ssl2891
Chr	TU3550	NA	NA	slr1560; slr1562; slr1563
Chr	TU3551	NA	NA	slr1560; slr1562; slr1563
Chr	TU3552	slr1564	RNA polymerase sigma factor SigF	ssl2891
Chr	TU3553	NA	NA	slr1564
Chr	TU3554	slr1565; slr1566	hypothetical protein ; hypothetical protein	sll1491
Chr	TU3555	NA	NA	slr1565; slr1566
Chr	TU3556	NA	NA	slr1565; slr1566
Chr	TU3557	sll1491	beta transducin-like-protein	slr1565; slr1566
Chr	TU3558	NA	NA	NA
Chr	TU3559	sll1488; sll1489	hypothetical protein ; circadian phase modifier CpmA homolog	NA
Chr	TU3560	slr1570; slr1571; slr1572	hypothetical protein ; unknown protein ; hypothetical protein	NA
Chr	TU3561	NA	NA	slr1570; slr1571; slr1572
Chr	TU3562	slr1573	hypothetical protein	ssl2874
Chr	TU3563	ssl2874	hypothetical protein	slr1573
Chr	TU3565	slr1575	probable potassium efflux system	NA
Chr	TU3564	NA	NA	slr1573
Chr	TU3566	NA	NA	slr1575
Chr	TU3567	slr1576; slr1577	unknown protein ; hypothetical protein	NA
Chr	TU3568	slr1579	hypothetical protein	sll1485; sll1486
Chr	TU3569	NA	NA	slr1579
Chr	TU3570	sll1485; sll1486	hypothetical protein ; hypothetical protein	slr1579
Chr	TU3571	sll1483; sll1484	periplasmic protein; similar to transforming growt h factor induced protein ; type 2 NADH dehydrogenase	NA
Chr	TU3572	sll1481; sll1482	ABC-transporter membrane fusion protein ; ABC transporter permease protein	NA
Chr	TU3573	NA	NA	sll1479
Chr	TU3574	sll1479	6-phosphogluconolactonase	NA
Chr	TU3576	NA	NA	sll1476; yfr2c; sll1477
Chr	TU3575	yfr2c; sll1477	ncRNA; hypothetical protein	NA
Chr	TU3577	NA	NA	sll1476
Chr	TU3578	slr1583	hypothetical protein	sll1471; sll1472; sll1473; sll1474; sll1475
Chr	TU3580	NA	NA	sll1471; sll1472; sll1473; sll1474; sll1475
Chr	TU3579	sll1471; sll1472; sll1473; sll1474; sll1475	phycobilisome rod-core linker polypeptide ; unknown protein ; a part of phytochrome-like sensor histidine kinase gene (disrupted by insertion of IS) ; putative transposase [ISY203_g] ; a part of phytochrome-like sensor histidine kinase gene (disrupted by insertion of IS)	slr1583
Chr	TU3581	NA	NA	NA
Chr	TU3582	slr1584; slr1585	two-component transcription regulator OmpR subfami ly ; putative transposase [ISY508_c]	NA
Chr	TU3583	NA	NA	slr1584; slr1585
Chr	TU3585	NA	NA	sll1470
Chr	TU3584	sll1470	isopropylmalate isomerase large subunit	slr1586
Chr	TU3586	slr1588; slr0746	two-component transcription regulator ; glucosylglycerolphosphate phosphatase	NA
Chr	TU3587	NA	NA	slr1588; slr0746
Chr	TU3588	slr0747	ATP-binding subunit of an ABC-type osmolyte transporter	sll0736
Chr	TU3589	NA	NA	slr0747
Chr	TU3591	NA	NA	sll0735; sll0736
Chr	TU3590	sll0735; sll0736	hypothetical protein ; hypothetical protein	NA
Chr	TU3592	slr0748	hypothetical protein	NA
Chr	TU3593	NA	NA	ncl1730
Chr	TU3594	slr0749; ssr1251; slr0750	light-independent protochlorophyllide reductase ir on protein subunit ChlL ; hypothetical protein ; light-independent protochlorophyllide reductase su bunit ChlN	sll0733
Chr	TU3596	slr0751	hypothetical protein	sll0733
Chr	TU3595	sll0733	unknown protein	slr0749; ssr1251; slr0750; slr0751
Chr	TU3597	slr0752	phosphopyruvate hydratase	NA
Chr	TU3598	NA	NA	NA
Chr	TU3599	ncr1680; slr0753	ncRNA; probable transport protein	ssl1378
Chr	TU3601	NA	NA	sll0728; sll0729
Chr	TU3600	sll0728; sll0729	acetyl-CoA carboxylase alpha subunit ; probable DNA methyltransferase	NA
Chr	TU3602	NA	NA	NA
Chr	TU3604	ncr1690	NA	ssl1376; ssl1377
Chr	TU3603	ssl1376; ssl1377	hypothetical protein ; hypothetical protein	ncr1690
Chr	TU3605	NA	NA	ncl1740
Chr	TU3606	ssr1256	hypothetical protein	ncl1750
Chr	TU3607	NA	NA	NA
Chr	TU3608	slr0755; ssr1258; ssr1260	hypothetical protein ; hypothetical protein ; hypothetical protein	sll0727
Chr	TU3609	sll0727	hypothetical protein 	NA
Chr	TU3610	sll0726	phosphoglucomutase	NA
Chr	TU3611	slr0756; slr0757; slr0758	circadian clock protein KaiA homolog ; circadian clock protein KaiB homolog ; circadian clock protein KaiC homolog	sll0723
Chr	TU3612	NA	NA	slr0756; slr0757; slr0758
Chr	TU3613	sll0723	unknown protein 	NA
Chr	TU3614	NA	NA	sll0723
Chr	TU3616	NA	NA	sll0723
Chr	TU3615	NA	NA	NA
Chr	TU3617	sll0723	unknown protein 	NA
Chr	TU3619	NA	NA	sll0722
Chr	TU3618	NA	NA	ssr1274
Chr	TU3620	sll0722	unknown protein	NA
Chr	TU3621	sll0721	unknown protein 	NA
Chr	TU3623	NA	NA	NA
Chr	TU3622	NA	NA	NA
Chr	TU3624	sll0721	unknown protein 	NA
Chr	TU3625	sll0721	leukotoxin	NA
Chr	TU3626	NA	NA	sll1552; sll0720
Chr	TU3627	psiR1; sll1552; sll0720	potentially regulatory sRNA; unknown protein ; RTX toxin activating protein homolog	NA
Chr	TU3628	slr1652	hypothetical protein	NA
Chr	TU3629	slr1653	N-acyl-L-amino acid amidohydrolase	sll1550
Chr	TU3630	sll1550	probable porin	slr1653
Chr	TU3632	NA	NA	sll1549
Chr	TU3631	sll1549	salt-enhanced periplasmic protein	NA
Chr	TU3633	slr1655; smr0004	photosystem I subunit XI ; photosystem I subunit VIII	NA
Chr	TU3634	slr1656	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapep tide) pyrophosphoryl -undecaprenol N-acetylglucosamine tr ansferase 	NA
Chr	TU3635	slr1656	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapep tide) pyrophosphoryl -undecaprenol N-acetylglucosamine tr ansferase 	NA
Chr	TU3636	NA	NA	NA
Chr	TU3637	NA	NA	NA
Chr	TU3638	slr1657; slr1658; slr1659	hypothetical protein ; unknown protein ; hypothetical protein	NA
Chr	TU3639	NA	NA	slr1657; slr1658; slr1659
Chr	TU3640	slr1660	hypothetical protein	NA
Chr	TU3641	NA	NA	slr1660
Chr	TU3642	sll1547	Holliday junction resolvase	NA
Chr	TU3643	sll1546	exopolyphosphatase	NA
Chr	TU3644	NA	NA	NA
Chr	TU3645	slr1661	hypothetical protein	sll1545
Chr	TU3646	NA	NA	slr1661
Chr	TU3648	slr1664	hypothetical protein	NA
Chr	TU3647	sll1545	glutathione S-transferase	slr1661
Chr	TU3649	slr1665	diaminopimelate epimerase	NA
Chr	TU3650	NA	NA	slr1665
Chr	TU3651	slr1666; ssr2781	pleiotropic regulatory protein homolog ; hypothetical protein	sll1544
Chr	TU3652	NA	NA	slr1666; ssr2781
Chr	TU3653	sll1544	response regulator like-protein	slr1666; ssr2781
Chr	TU3654	NA	NA	NA
Chr	TU3656	ssr2784	antitoxin ChpI homolog	sll1543; ssl2999
Chr	TU3655	NA	NA	ssr2784
Chr	TU3657	ssl2999	hypothetical protein	ssr2784
Chr	TU3658	slr1667	hypothetical protein (target gene of sycrp1)	NA
Chr	TU3659	NA	NA	slr1667
Chr	TU3661	slr1668; ssr2786	periplasmic protein; function unknown (target gene of sycrp1) ; unknown protein	ssl2996
Chr	TU3660	NA	NA	slr1667; slr1668; ssr2786
Chr	TU3662	NA	NA	slr1668; ssr2786
Chr	TU3664	NA	NA	ssl2996
Chr	TU3665	ssr2787	unknown protein	ssl2996
Chr	TU3663	ssl2996	unknown protein	slr1668; ssr2786; ssr2787
Chr	TU3666	NA	NA	sll0446
Chr	TU3667	NA	NA	sll0446
Chr	TU3668	NA	NA	sll0445
Chr	TU3669	NA	NA	sll0445
Chr	TU3670	NA	NA	sll0445
Chr	TU3671	slr0451	antiviral protein	NA
Chr	TU3672	slr0452; slr0453	dihydroxyacid dehydratase ; hypothetical protein	NA
Chr	TU3673	slr0454	RND multidrug efflux transporter 	NA
Chr	TU3674	slr0454	RND multidrug efflux transporter 	NA
Chr	TU3675	slr0455; slr0456	hypothetical protein ; unknown protein	NA
Chr	TU3676	ncr1710; slr0459	ncRNA; hypothetical protein	NA
Chr	TU3677	ncr1720; slr0460	ncRNA; putative transposase [ISY352_g1]	sll0431
Chr	TU3678	NA	NA	sll0430
Chr	TU3679	slr1176; slr1177	glucose-1-phosphate adenylyltransferase ; hypothetical protein	NA
Chr	TU3680	slr1178; slr1179	hypothetical protein ; hypothetical protein	sll1110
Chr	TU3681	NA	NA	sll1110
Chr	TU3682	NA	NA	NA
Chr	TU3683	slr1181	photosystem II D1 protein 	NA
Chr	TU3684	slr1181	photosystem II D1 protein 	NA
Chr	TU3685	slr1186	hypothetical protein	NA
Chr	TU3686	slr1187; slr1188; slr1189	unknown protein ; hypothetical protein ; unknown protein	sll1107
Chr	TU3687	slr1192	zinc-containing alcohol dehydrogenase	NA
Chr	TU3688	slr0585	argininosuccinate synthase	NA
Chr	TU3689	slr0586	hypothetical protein 	NA
Chr	TU3690	slr0587	unknown protein	sll0578
Chr	TU3691	slr0589; slr0590	hypothetical protein ; hypothetical protein	NA
Chr	TU3692	NA	NA	sll0574
Chr	TU3693	NA	NA	sll0574
Chr	TU3694	slr0591	ribonucleoside-diphosphate reductase beta chain	sll0573
Chr	TU3695	NA	NA	NA
Chr	TU3696	NA	NA	NA
Chr	TU3697	slr0592	hypothetical protein	NA
Chr	TU3698	sll0569; ncl1780	RecA gene product ; ncRNA	slr0593
Chr	TU3699	slr0594	hypothetical protein	sll0567
Chr	TU3701	slr0596; slr0597	hypothetical protein ; phosphoribosyl aminoimidazole carboxy formyl formy ltransferase/inosinemonophosphate cyclohydrolase (PUR-H(J ))	sll0565; sll0567
Chr	TU3700	sll0567	ferric uptake regulation protein	slr0594; slr0596; slr0597
Chr	TU3702	sll0565	hypothetical protein	slr0596; slr0597
Chr	TU3703	slr0598; slr0599	hypothetical protein ; serine/threonine kinase	sll0564
Chr	TU3704	slr0599	serine/threonine kinase 	NA
Chr	TU3705	slr0599	serine/threonine kinase 	NA
Chr	TU3706	slr0600	NADP-thioredoxin reductase	NA
Chr	TU3707	slr0601	unknown protein	NA
Chr	TU3708	slr0602	unknown protein	sll0563
Chr	TU3709	slr0603	DNA polymerase III subunit alpha	NA
Chr	TU3710	NA	NA	NA
Chr	TU3711	slr0604	GTP-binding protein LepA	NA
Chr	TU3712	NA	NA	slr0604
Chr	TU3713	slr0605	hypothetical protein	NA
Chr	TU3714	slr0606	hypothetical protein	NA
Chr	TU3715	slr0607	hypothetical protein	NA
Chr	TU3716	slr0608	bifunctional phosphoribosyl-AMP cyclohydrolase.phosphoribosyl-ATP	NA
Chr	TU3717	slr0609; slr0610	hypothetical protein ; hypothetical protein	NA
Chr	TU3719	NA	NA	ncl1800; SyR52
Chr	TU3718	ncl1800; SyR52	ncRNA; ncRNA	slr0610
Chr	TU3720	slr0611	solanesyl diphosphate synthase	NA
pSYSA	TU7001	ssl7004; sll7003	ssl7004; sll7003	NA
pSYSA	TU7002	ssl7007; sll7006	ssl7007; sll7006	slr7005
pSYSA	TU7003	NA	NA	NA
pSYSA	TU7004	slr7010; slr7011; slr7012	slr7011; slr7012	NA
pSYSA	TU7005	NA	NA	slr7015; slr7016
pSYSA	TU7006	NA	NA	NA
pSYSA	TU7007	NA	NA	NA
pSYSA	TU7009	NA	NA	ssl7021
pSYSA	TU7010	NA	NA	ssl7022; ssl7021
pSYSA	TU7008	ssl7021	unknown protein	NA
pSYSA	TU7011	slr7023; slr7024; slr7025; slr7026	slr7023; slr7024; slr7025; slr7026	NA
pSYSA	TU7012	NA	NA	slr7023; slr7024; slr7025; slr7026
pSYSA	TU7013	NA	NA	slr7023; slr7024; slr7025; slr7026
pSYSA	TU7014	NA	NA	slr7023; slr7024; slr7025; slr7026
pSYSA	TU7015	sll7027	unknown protein	NA
pSYSA	TU7017	NA	NA	NA
pSYSA	TU7016	NA	NA	NA
pSYSA	TU7019	NA	NA	sll7029
pSYSA	TU7020	NA	NA	sll7029
pSYSA	TU7021	NA	NA	sll7030; sll7029
pSYSA	TU7018	sll7029	hypothetical protein	NA
pSYSA	TU7022	NA	NA	NA
pSYSA	TU7023	sll7031; sll7030	sll7031; sll7030	NA
pSYSA	TU7024	NA	NA	NA
pSYSA	TU7025	NA	NA	slr7032
pSYSA	TU7027	NA	NA	sll7034; sll7033
pSYSA	TU7026	sll7034; sll7033	sll7034; sll7033	NA
pSYSA	TU7028	NA	NA	NA
pSYSA	TU7029	NA	NA	NA
pSYSA	TU7030	ssr7036	unknown protein	NA
pSYSA	TU7031	NA	NA	ssr7036
pSYSA	TU7032	slr7037	hypothetical protein 	NA
pSYSA	TU7033	ssl7039; ssl7038	hypothetical protein; hypothetical protein	slr7037
pSYSA	TU7034	ssr7040; slr7041	ssr7040; slr7041	NA
pSYSA	TU7036	NA	NA	sll7044; sll7043; ssl7042
pSYSA	TU7037	NA	NA	sll7044; sll7043; ssl7042
pSYSA	TU7035	sll7044; sll7043; ssl7042	sll7044; sll7043; ssl7042	NA
pSYSA	TU7038	NA	NA	NA
pSYSA	TU7039	NA	NA	NA
pSYSA	TU7040	NA	NA	NA
pSYSA	TU7041	NA	NA	NA
pSYSA	TU7042	ssl7046; ssl7045	ssl7046; ssl7045	NA
pSYSA	TU7043	sll7047	hypothetical protein	NA
pSYSA	TU7044	slr7049	resolvase	NA
pSYSA	TU7045	NA	NA	slr7049
pSYSA	TU7046	sll7050	hypothetical protein 	NA
pSYSA	TU7047	sll7050	hypothetical protein 	NA
pSYSA	TU7048	NA	NA	ssl7053
pSYSA	TU7049	NA	NA	NA
pSYSA	TU7050	NA	NA	slr7054
pSYSA	TU7051	sll7055	hypothetical protein 	NA
pSYSA	TU7053	slr7057; slr7058	slr7057; slr7058	sll7056
pSYSA	TU7052	sll7056	unknown protein	slr7057; slr7058
pSYSA	TU7054	slr7059	MerR family transcriptional regulator	NA
pSYSA	TU7055	slr7061	unknown protein	NA
pSYSA	TU7057	NA	NA	NA
pSYSA	TU7056	NA	NA	slr7061
pSYSA	TU7059	NA	NA	sll7067; sll7066; sll7065; sll7064; sll7063; sll7062
pSYSA	TU7060	NA	NA	sll7067; sll7066; sll7065; sll7064; sll7063; sll7062
pSYSA	TU7061	NA	NA	sll7067; sll7066; sll7065; sll7064; sll7063; sll7062
pSYSA	TU7062	NA	NA	sll7067; sll7066; sll7065; sll7064; sll7063; sll7062
pSYSA	TU7058	sll7067; sll7066; sll7065; sll7064; sll7063; sll7062	sll7067; sll7066; sll7065; sll7064; sll7063; sll7062	slr7061
pSYSA	TU7063	NA	NA	NA
pSYSA	TU7064	slr7068	hypothetical protein 	NA
pSYSA	TU7065	sll7070; sll7069	hypothetical protein; hypothetical protein	slr7068
pSYSA	TU7066	slr7071	hypothetical protein	NA
pSYSA	TU7067	NA	NA	NA
pSYSA	TU7069	slr7073	hypothetical protein	sll7075; ssl7074
pSYSA	TU7068	NA	NA	NA
pSYSA	TU7070	NA	NA	slr7073
pSYSA	TU7072	NA	NA	sll7075; ssl7074
pSYSA	TU7073	NA	NA	sll7075; ssl7074
pSYSA	TU7071	sll7075; ssl7074	sll7075; ssl7074	slr7073
pSYSA	TU7074	NA	NA	sll7077
pSYSA	TU7075	slr7080; slr7081; slr7082	slr7080; slr7081; slr7082	NA
pSYSA	TU7076	NA	NA	slr7080; slr7081; slr7082
pSYSA	TU7077	NA	NA	slr7082
pSYSA	TU7078	sll7087; sll7086; sll7085	sll7087; sll7086; sll7085	slr7083; ssr7084
pSYSA	TU7080	NA	NA	sll7090; sll7089
pSYSA	TU7081	NA	NA	sll7090; sll7089
pSYSA	TU7082	NA	NA	sll7090; sll7089
pSYSA	TU7079	sll7090; sll7089	sll7090; sll7089	slr7088
pSYSA	TU7084	slr7092	hypothetical protein	NA
pSYSA	TU7083	NA	NA	slr7091; slr7092
pSYSA	TU7085	NA	NA	slr7092; ssr7093
pSYSA	TU7086	NA	NA	NA
pSYSA	TU7087	slr7094; slr7095	slr7094; slr7095	NA
pSYSA	TU7088	slr7096	hypothetical protein 	NA
pSYSA	TU7089	slr7097	hypothetical protein	NA
pSYSA	TU7091	slr7100	unknown protein	NA
pSYSA	TU7090	NA	NA	slr7099; slr7100
pSYSA	TU7092	NA	NA	slr7100
pSYSA	TU7094	NA	NA	NA
pSYSA	TU7093	NA	NA	slr7100; slr7101
pSYSA	TU7095	slr7102	hypothetical protein 	NA
pSYSA	TU7096	NA	NA	sll7103
pSYSA	TU7097	slr7104; slr7105	slr7104; slr7105	sll7106
pSYSG	TU8001	NA	NA	sll8001
pSYSG	TU8003	NA	NA	sll8001
pSYSG	TU8004	NA	NA	sll8007; sll8006; ssl8005; sll8004; ssl8003; sll8002; sll8001
pSYSG	TU8002	sll8001	hypothetical protein	NA
pSYSG	TU8006	NA	NA	sll8007; sll8006; ssl8005; sll8004; ssl8003; sll8002
pSYSG	TU8007	NA	NA	sll8007; sll8006; ssl8005; sll8004; ssl8003; sll8002
pSYSG	TU8005	sll8007; sll8006; ssl8005; sll8004; ssl8003; sll8002	sll8007; sll8006; ssl8005; sll8004; ssl8003; sll8002	NA
pSYSG	TU8009	ssr8013; slr8014; slr8015; slr8016	ssr8013; slr8014; slr8015; slr8016	sll8012; sll8011; ssl8010
pSYSG	TU8008	sll8012; sll8011; ssl8010	sll8012; sll8011; ssl8010	ssr8013; slr8014; slr8015; slr8016
pSYSG	TU8010	NA	NA	ssr8013; slr8014; slr8015; slr8016
pSYSG	TU8011	NA	NA	ssr8013; slr8014; slr8015; slr8016
pSYSG	TU8012	sll8017	hypothetical protein 	NA
pSYSG	TU8013	NA	NA	sll8018
pSYSG	TU8015	NA	NA	sll8018
pSYSG	TU8014	NA	NA	NA
pSYSG	TU8017	NA	NA	sll8019; sll8018
pSYSG	TU8016	sll8018	hypothetical protein	NA
pSYSG	TU8018	NA	NA	sll8019
pSYSG	TU8020	NA	NA	sll8020; sll8019
pSYSG	TU8019	sll8019	hypothetical protein	NA
pSYSG	TU8021	sll8020	hypothetical protein	NA
pSYSG	TU8022	slr8021	hypothetical protein	NA
pSYSG	TU8023	slr8026	transcriptional regulatory protein MarR family	NA
pSYSG	TU8024	sll8027	hypothetical protein 	NA
pSYSG	TU8025	slr8029	resolvase	NA
pSYSG	TU8026	slr8030	hypothetical protein	NA
pSYSG	TU8027	NA	NA	slr8030
pSYSG	TU8028	NA	NA	sll8031
pSYSG	TU8029	NA	NA	sll8034; sll8033
pSYSG	TU8030	slr8036	probable acetyltransferase	NA
pSYSG	TU8031	slr8036	hypothetical protein 	NA
pSYSG	TU8032	slr8037	hypothetical protein 	NA
pSYSG	TU8033	NA	NA	slr8037
pSYSG	TU8034	slr8038	WD-repeat protein	NA
pSYSG	TU8035	NA	NA	slr8038
pSYSG	TU8036	NA	NA	NA
pSYSG	TU8037	NA	NA	NA
pSYSG	TU8038	NA	NA	NA
pSYSG	TU8039	NA	NA	ssl8039
pSYSG	TU8040	ssl8039	unknown protein	NA
pSYSG	TU8041	sll8043; sll8042; ssl8041	sll8043; sll8042; ssl8041	NA
pSYSG	TU8042	NA	NA	slr8044
pSYSG	TU8044	slr8045; slr8046	slr8045; slr8046	sll8048
pSYSG	TU8045	NA	NA	sll8048
pSYSG	TU8046	NA	NA	sll8048
