location	TU ID	TU start	TU end	Strand	TU type	alternative starts	Internal starts	5'UTR	3'UTR	genes	15C	42C	-CO2	Darkness	-Fe	Hl	-N	-P	Exp. p.	Stat. p.	Max cond.	Max reads	Average	Max/Avg	UEF	Sense tags	Annotation	Antisense TUs	Antisense tags
Chr	TU3580	3401425	3401494	+	a	NA	NA	NA	NA	0	1582	1468	959	953	1002	953	828	2038	0	2837	stat. P.	2837	1262	2.25	1.39	NA	NA	TU3579	"sll1471, sll1472, sll1473, sll1474, sll1475"
Chr	TU3579	3404381	3399379	-	ga	NA	NA	75	78	5	2109	33	153	0	75	585	38	2911	1397	45	-P	2911	734.6	3.96	1.38	"sll1471, sll1472, sll1473, sll1474, sll1475"	"phycobilisome rod-core linker polypeptide , unknown protein , a part of phytochrome-like sensor histidine kinase gene (disrupted by insertion of IS) , putative transposase [ISY203_g] , a part of phytochrome-like sensor histidine kinase gene (disrupted by insertion of IS)"	"TU3578, TU3580"	slr1583
Chr	TU3581	3404404	3404521	+	n	3404407	NA	NA	NA	0	576	933	882	1626	986	1417	339	1223	1539	1711	stat. P.	1711	1123.2	1.52	1.05	NA	NA	NA	NA
Chr	TU3582	3404522	3405469	+	ga	NA	NA	23	NA	2	2205	600	3355	934	1709	1454	489	2989	9795	3062	exp. P.	9795	2659.2	3.68	2.92	"slr1584, slr1585"	"two-component transcription regulator OmpR subfami ly , putative transposase [ISY508_c]"	TU3583	NA
Chr	TU3583	3404790	3404689	-	a	NA	NA	NA	NA	0	479	400	518	0	541	350	1016	679	377	135	-N	1016	449.5	2.26	1.5	NA	NA	TU3582	"slr1584, slr1585"
Chr	TU3585	3407268	3407369	+	a	NA	NA	NA	NA	0	575	33	268	0	134	121	264	291	295	90	15C	575	207.1	2.78	1.95	NA	NA	TU3584	sll1470
Chr	TU3584	3407891	3405936	-	ga	NA	NA	69	480	1	6327	3536	3739	1159	3365	3299	5383	4056	788	1126	15C	6327	3277.8	1.93	1.18	sll1470	isopropylmalate isomerase large subunit	TU3585	slr1586
Chr	TU3586	3407998	3410276	+	ga	NA	"3409203, 3409363, 3408503"	53	NA	2	1965	400	671	75	1313	1351	1468	718	3223	45	exp. P.	3223	1122.9	2.87	1.64	"slr1588, slr0746"	"two-component transcription regulator , glucosylglycerolphosphate phosphatase"	TU3587	NA
Chr	TU3587	3409347	3409246	-	a	NA	NA	NA	NA	0	1342	0	479	0	632	1049	151	291	445	0	15C	1342	438.9	3.06	1.28	NA	NA	TU3586	"slr1588, slr0746"
Chr	TU67	71717	69971	-	gai	NA	NA	782	45	2	288	100	96	0	252	163	1280	175	80	90	-N	1280	252.4	5.07	4.44	"sll1061, sll1062"	"unknown protein , unknown protein"	"TU65, TU68"	slr1119
Chr	TU3589	3411551	3411452	-	a	NA	NA	NA	NA	0	1438	67	268	0	284	344	339	233	273	225	15C	1438	347.1	4.14	4.18	NA	NA	TU3588	slr0747
Chr	TU3591	3414505	3414606	+	a	NA	NA	NA	NA	0	2493	0	422	0	402	730	376	505	626	0	15C	2493	555.4	4.49	3.42	NA	NA	TU3590	"sll0735, sll0736"
Chr	TU3590	3414715	3412647	-	ga	NA	NA	48	NA	2	14381	967	5120	56	5202	4777	2823	7278	2136	675	15C	14381	4341.5	3.31	1.98	"sll0735, sll0736"	"hypothetical protein , hypothetical protein"	TU3591	NA
Chr	TU3592	3414811	3414958	+	g	NA	NA	22	NA	1	1869	734	1112	19	959	983	2673	1009	486	45	-N	2673	988.9	2.7	1.43	slr0748	hypothetical protein	NA	NA
Chr	TU3593	3415243	3415764	+	ai	NA	NA	NA	NA	0	96	33	249	0	279	109	640	175	220	0	-N	640	180.1	3.55	2.29	NA	NA	NA	ncl1730
Chr	TU3594	3415997	3418939	+	ga	NA	NA	61	88	3	2445	367	7842	5345	1698	1888	14719	68955	3542	1936	-P	68955	10873.7	6.34	4.68	"slr0749, ssr1251, slr0750"	"light-independent protochlorophyllide reductase ir on protein subunit ChlL , hypothetical protein , light-independent protochlorophyllide reductase su bunit ChlN"	TU3595	sll0733
Chr	TU3596	3419464	3420386	+	ga	NA	NA	81	95	1	12176	2201	7823	19	6488	5519	16375	10461	4917	856	-N	16375	6683.5	2.45	1.34	slr0751	hypothetical protein	TU3595	sll0733
Chr	TU3595	3420370	3418662	-	ga	NA	NA	950	309	1	959	67	614	75	643	326	1167	582	215	135	-N	1167	478.3	2.44	1.22	sll0733	unknown protein	"TU3594, TU3596"	"slr0749, ssr1251, slr0750, slr0751"
Chr	TU3597	3420387	3421774	+	g	NA	3420744	29	60	1	2109	400	1189	19	4045	4958	3877	2698	3417	450	HL	4958	2316.2	2.14	1.23	slr0752	phosphopyruvate hydratase	NA	NA
Chr	TU3598	3421775	3421894	+	n	NA	NA	NA	NA	0	1582	434	729	206	1773	2521	226	1921	1682	901	HL	2521	1197.5	2.11	1.31	NA	NA	NA	NA
Chr	TU3599	3422537	3424512	+	ga	NA	NA	495	131	1	3116	200	882	37	1339	1677	1054	757	7142	180	exp. P.	7142	1638.4	4.36	2.29	"ncr1680, slr0753"	"ncRNA, probable transport protein"	NA	ssl1378
Chr	TU3601	3426051	3426390	+	a	NA	NA	NA	NA	0	2253	534	1150	112	1173	875	1393	990	679	45	15C	2253	920.4	2.45	1.62	NA	NA	TU3600	"sll0728, sll0729"
Chr	TU3600	3426555	3425106	-	ga	NA	NA	37	NA	2	7861	934	5292	56	7099	6303	1882	5686	4535	1396	15C	7861	4104.4	1.92	1.11	"sll0728, sll0729"	"acetyl-CoA carboxylase alpha subunit , probable DNA methyltransferase"	TU3601	NA
Chr	TU3602	3426751	3426618	-	n	NA	NA	NA	NA	0	144	300	537	0	316	362	527	912	176	45	-P	912	331.9	2.75	1.7	NA	NA	NA	NA
Chr	TU3604	3427230	3427448	+	an	NA	NA	NA	131	0	48	200	96	0	102	205	38	136	822	135	exp. P.	822	178.2	4.61	4.01	ncr1690	NA	TU3603	"ssl1376, ssl1377"
Chr	TU3603	3427318	3426752	-	ga	NA	NA	115	22	2	3308	734	1860	75	3836	2431	1016	3319	1085	315	-Fe	3836	1797.9	2.13	1.16	"ssl1376, ssl1377"	"hypothetical protein , hypothetical protein"	TU3604	ncr1690
Chr	TU3605	3427559	3427631	+	an	NA	NA	NA	NA	0	2013	734	3010	0	1013	627	565	1378	628	225	-CO2	3010	1019.3	2.95	1.5	NA	NA	NA	ncl1740
Chr	TU3606	3427632	3428198	+	ga	NA	NA	124	185	1	3308	1534	479	19	734	1182	113	408	101	135	15C	3308	801.3	4.13	2.16	ssr1256	hypothetical protein	NA	ncl1750
Chr	TU3607	3428247	3428301	+	n	NA	NA	NA	NA	0	959	0	230	19	257	308	301	194	130	0	15C	959	239.8	4	3.11	NA	NA	NA	NA
Chr	TU3608	3428302	3429497	+	ga	NA	NA	81	99	3	3835	434	1630	19	723	826	1129	873	222	45	15C	3835	973.6	3.94	2.35	"slr0755, ssr1258, ssr1260"	"hypothetical protein , hypothetical protein , hypothetical protein"	NA	sll0727
Chr	TU3609	3430604	3430505	-	i	NA	NA	NA	NA	0	96	233	326	0	263	259	791	582	85	45	-N	791	268	2.95	1.36	sll0727	hypothetical protein 	NA	NA
Chr	TU3610	3433018	3431248	-	g	3432974	NA	46	69	1	7047	3101	3298	205	3605	4517	2861	5900	1005	2747	15C	7047	3428.6	2.06	1.19	sll0726	phosphoglucomutase	NA	NA
Chr	TU3611	3433240	3436811	+	ga	NA	"3436277, 3435927"	122	376	3	1630	133	767	19	439	476	301	252	176	45	15C	1630	423.8	3.85	2.13	"slr0756, slr0757, slr0758"	"circadian clock protein KaiA homolog , circadian clock protein KaiB homolog , circadian clock protein KaiC homolog"	TU3612	sll0723
Chr	TU3612	3434825	3434705	-	an	NA	NA	NA	NA	0	288	967	882	37	289	259	828	602	164	450	42C	967	476.6	2.03	1.1	NA	NA	TU3611	"slr0756, slr0757, slr0758"
Chr	TU3613	3438580	3437575	-	i	NA	NA	NA	NA	0	671	33	192	37	241	332	264	252	251	0	15C	671	227.3	2.95	2.02	sll0723	unknown protein 	NA	NA
Chr	TU3614	3439171	3439320	+	a	NA	NA	NA	NA	0	719	800	1304	56	1007	1248	1506	1824	1075	225	-P	1824	976.4	1.87	1.21	NA	NA	NA	sll0723
Chr	TU3616	3439412	3439610	+	a	NA	NA	NA	NA	0	2636	667	4142	131	5519	7129	4630	3047	9551	1441	exp. P.	9551	3889.3	2.46	1.34	NA	NA	TU3615	sll0723
Chr	TU3615	3439575	3439398	-	ai	NA	NA	NA	NA	0	288	100	383	0	702	875	527	524	1034	45	exp. P.	1034	447.8	2.31	1.18	NA	NA	TU3616	NA
Chr	TU3617	3440146	3439603	-	i	NA	NA	NA	NA	0	240	67	19	56	139	42	565	388	63	90	-N	565	166.9	3.39	1.46	sll0723	unknown protein 	NA	NA
Chr	TU3619	3442303	3442999	+	a	NA	NA	NA	NA	0	288	33	192	0	434	211	1129	3202	701	135	-P	3202	632.5	5.06	2.84	NA	NA	"TU3618, TU3620"	sll0722
Chr	TU3618	3442644	3441917	-	a	NA	NA	NA	NA	0	96	167	518	93	204	428	414	330	384	360	-CO2	518	299.4	1.73	1.21	NA	NA	TU3619	ssr1274
Chr	TU3620	3443373	3442645	-	ga	NA	NA	62	16	1	192	0	77	0	300	121	75	893	130	0	-P	893	178.8	4.99	2.98	sll0722	unknown protein	TU3619	NA
Chr	TU3621	3443780	3443637	-	i	NA	NA	NA	NA	0	959	200	499	19	396	253	753	349	234	270	15C	959	393.2	2.44	1.27	sll0721	unknown protein 	NA	NA
Chr	TU3623	3445724	3445954	+	a	NA	NA	NA	NA	0	240	67	192	19	220	392	226	699	12	225	-P	699	229.2	3.05	1.78	NA	NA	TU3622	NA
Chr	TU3622	3446541	3443980	-	ai	NA	NA	NA	NA	0	815	233	211	75	670	470	226	543	259	0	15C	815	350.2	2.33	1.22	NA	NA	TU3623	NA
Chr	TU3624	3446858	3446757	-	i	NA	NA	NA	NA	0	383	67	115	0	605	199	1054	388	176	45	-N	1054	303.2	3.48	1.74	sll0721	unknown protein 	NA	NA
Chr	TU3625	3447468	3447298	-	g	NA	NA	82	NA	1	431	33	38	0	204	121	1167	2911	225	225	-P	2911	535.5	5.44	2.49	sll0721	leukotoxin	NA	NA
Chr	TU3626	3447697	3448261	+	a	NA	NA	NA	NA	0	96	67	0	0	21	84	75	602	36	0	-P	602	98.1	6.14	6.27	NA	NA	TU3627	"sll1552, sll0720"
Chr	TU3627	3449777	3448115	-	ga	NA	NA	667	NA	2	96	67	633	243	659	193	715	179694	196	3062	-P	179694	18555.8	9.68	58.69	"psiR1, sll1552, sll0720"	"potentially regulatory sRNA, unknown protein , RTX toxin activating protein homolog"	TU3626	NA
Chr	TU3628	3452394	3452705	+	g	NA	NA	67	NA	1	671	0	173	0	193	374	301	349	739	135	exp. P.	739	293.5	2.52	1.1	slr1652	hypothetical protein	NA	NA
Chr	TU3629	3453192	3454885	+	ga	NA	3453746	19	460	1	5225	9339	8763	934	4201	3052	13364	6773	1058	1486	-N	13364	5419.5	2.47	1.43	slr1653	N-acyl-L-amino acid amidohydrolase	TU3630	sll1550
Chr	TU3630	3456162	3454008	-	ga	NA	"3454946, 3455271"	106	414	1	0	33	19	0	1382	199	75	39	210	45	-Fe	1382	200.2	6.9	6.58	sll1550	probable porin	TU3629	slr1653
Chr	TU3632	3456434	3456651	+	a	NA	NA	NA	NA	0	336	334	633	75	257	567	941	1223	425	225	-P	1223	501.6	2.44	1.3	NA	NA	TU3631	sll1549
Chr	TU3631	3456994	3456163	-	ga	NA	NA	40	75	1	0	33	115	19	4683	36	0	0	14	0	-Fe	4683	490	9.56	40.72	sll1549	salt-enhanced periplasmic protein	TU3632	NA
Chr	TU3633	3457404	3458279	+	g	3457407	NA	55	134	2	53208	17043	33613	150	16861	14390	21457	110778	29237	19724	-P	110778	31646.1	3.5	2.08	"slr1655, smr0004"	"photosystem I subunit XI , photosystem I subunit VIII"	NA	NA
Chr	TU3634	3458338	3458534	+	i	NA	NA	NA	NA	0	767	0	58	0	80	60	188	39	72	0	15C	767	126.4	6.07	4.08	slr1656	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapep tide) pyrophosphoryl -undecaprenol N-acetylglucosamine tr ansferase 	NA	NA
Chr	TU3635	3459316	3459517	+	i	NA	NA	NA	NA	0	288	133	211	19	573	217	527	194	428	270	-Fe	573	286	2	1.09	slr1656	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapep tide) pyrophosphoryl -undecaprenol N-acetylglucosamine tr ansferase 	NA	NA
Chr	TU3636	3459518	3459570	+	n	NA	NA	NA	NA	0	479	567	383	336	589	452	1092	1145	464	90	-P	1145	559.7	2.05	1.05	NA	NA	NA	NA
Chr	TU3637	3459571	3459715	+	n	NA	NA	NA	NA	0	863	100	345	0	584	362	376	408	283	45	15C	863	336.6	2.56	1.48	NA	NA	NA	NA
Chr	TU3638	3459716	3461780	+	ga	NA	3460567	65	126	3	3691	33	575	150	504	169	2974	446	147	180	15C	3691	886.9	4.16	1.24	"slr1657, slr1658, slr1659"	"hypothetical protein , unknown protein , hypothetical protein"	TU3639	NA
Chr	TU3639	3460206	3460107	-	a	NA	NA	NA	NA	0	527	0	115	19	305	464	188	155	445	90	15C	527	230.8	2.28	1.14	NA	NA	TU3638	"slr1657, slr1658, slr1659"
Chr	TU3640	3461820	3462638	+	ga	NA	NA	24	216	1	2157	1134	2243	19	1398	1007	2183	1048	300	585	-CO2	2243	1207.4	1.86	1.03	slr1660	hypothetical protein	TU3641	NA
Chr	TU3641	3462158	3462044	-	a	NA	NA	NA	NA	0	479	133	383	0	879	519	226	505	553	45	-Fe	879	372.2	2.36	1.59	NA	NA	TU3640	slr1660
Chr	TU3642	3463588	3462733	-	g	NA	NA	247	150	1	96	0	173	150	182	193	188	175	826	0	exp. P.	826	198.3	4.17	4.28	sll1547	Holliday junction resolvase	NA	NA
Chr	TU3643	3465380	3463602	-	g	NA	NA	91	65	1	2972	500	1668	19	1795	2412	640	2542	1513	585	15C	2972	1464.6	2.03	1.17	sll1546	exopolyphosphatase	NA	NA
Chr	TU3644	3465462	3465381	-	n	NA	NA	NA	NA	0	144	167	326	19	584	712	75	446	428	0	HL	712	290.1	2.45	1.22	NA	NA	NA	NA
Chr	TU3645	3465663	3467988	+	ga	NA	NA	116	245	1	479	100	671	0	980	1061	903	408	841	90	HL	1061	553.3	1.92	1.08	slr1661	hypothetical protein	"TU3646, TU3647"	sll1545
Chr	TU3646	3466371	3466272	-	a	NA	NA	NA	NA	0	1150	233	441	37	707	748	151	563	1186	180	exp. P.	1186	539.6	2.2	1.03	NA	NA	TU3645	slr1661
Chr	TU3648	3468733	3468924	+	g	NA	NA	140	NA	1	2349	534	1112	0	1339	1037	1807	1223	350	315	15C	2349	1006.6	2.33	1.3	slr1664	hypothetical protein	NA	NA
Chr	TU3647	3468744	3467621	-	ga	NA	NA	48	260	1	2109	600	824	19	1168	1043	1054	776	742	360	15C	2109	869.5	2.43	1.81	sll1545	glutathione S-transferase	TU3645	slr1661
Chr	TU3649	3470937	3471994	+	ga	NA	NA	66	152	1	1007	600	594	897	439	663	1092	757	135	495	-N	1092	667.9	1.63	1.08	slr1665	diaminopimelate epimerase	TU3650	NA
Chr	TU3650	3471392	3471273	-	a	NA	NA	NA	NA	0	1774	200	901	37	739	489	1318	1067	488	315	15C	1774	732.8	2.42	1.35	NA	NA	TU3649	slr1665
Chr	TU3651	3471995	3473624	+	ga	NA	NA	58	139	2	3308	300	1093	75	1061	1659	791	776	952	315	15C	3308	1033	3.2	1.99	"slr1666, ssr2781"	"pleiotropic regulatory protein homolog , hypothetical protein"	"TU3652, TU3653"	sll1544
Chr	TU3652	3473024	3472925	-	a	NA	NA	NA	NA	0	431	367	671	299	616	953	376	1048	570	405	-P	1048	573.6	1.83	1.1	NA	NA	TU3651	"slr1666, ssr2781"
Chr	TU3653	3474274	3473386	-	ga	NA	NA	75	127	1	5656	1301	3106	187	1736	1140	3313	4522	575	946	15C	5656	2248.2	2.52	1.25	sll1544	response regulator like-protein	TU3651	"slr1666, ssr2781"
Chr	TU3654	3474426	3474316	-	n	NA	NA	NA	NA	0	383	300	537	0	434	211	678	563	309	450	-N	678	386.5	1.75	1.2	NA	NA	NA	NA
Chr	TU3656	3474436	3475574	+	ga	NA	NA	26	870	1	1390	267	403	37	1147	832	979	835	1542	180	exp. P.	1542	761.2	2.03	1.11	ssr2784	antitoxin ChpI homolog	"TU3655, TU3657"	"sll1543, ssl2999"
Chr	TU3655	3474890	3474427	-	a	NA	NA	NA	NA	0	3643	800	1764	93	4420	2750	2710	3940	2561	675	-Fe	4420	2335.6	1.89	1.12	NA	NA	TU3656	ssr2784
Chr	TU3570	3390183	3388085	-	gai	NA	NA	300	609	2	815	267	479	37	605	374	1280	252	271	180	-N	1280	456	2.81	1.57	"sll1485, sll1486"	"hypothetical protein , hypothetical protein"	TU3568	slr1579
Chr	TU3658	3475969	3476608	+	ga	NA	3476521	90	13	1	4602	8472	54857	25623	7737	3721	16262	100996	47668	136358	stat. P.	136358	40629.6	3.36	1.35	slr1667	hypothetical protein (target gene of sycrp1)	"TU3659, TU3660"	NA
Chr	TU3659	3476394	3475985	-	a	3476388	NA	NA	NA	0	2301	1968	2224	224	1371	1604	1469	1533	599	675	15C	2301	1396.8	1.65	1.03	NA	NA	TU3658	slr1667
Chr	TU3661	3476609	3477761	+	ga	NA	NA	33	7	2	3643	2702	3509	150	7946	6266	8018	3920	5828	1396	-N	8018	4337.8	1.85	1.01	"slr1668, ssr2786"	"periplasmic protein, function unknown (target gene of sycrp1) , unknown protein"	"TU3660, TU3662, TU3663"	ssl2996
Chr	TU3660	3476799	3476468	-	a	NA	NA	NA	NA	0	144	100	96	93	477	633	38	155	396	0	HL	633	213.2	2.97	1.33	NA	NA	"TU3658, TU3661"	"slr1667, slr1668, ssr2786"
Chr	TU3662	3477067	3476800	-	a	NA	NA	NA	NA	0	1678	67	422	37	1173	1797	376	621	1674	45	HL	1797	789	2.28	1.07	NA	NA	TU3661	"slr1668, ssr2786"
Chr	TU3664	3477762	3477837	+	a	NA	NA	NA	NA	0	144	1401	2665	15456	5	0	339	835	0	24993	stat. P.	24993	4583.8	5.45	1.62	NA	NA	TU3663	ssl2996
Chr	TU3665	3477838	3478460	+	ga	NA	3477977	45	344	1	959	5603	2589	561	4442	3763	3162	2174	2469	901	42C	5603	2662.3	2.1	1.26	ssr2787	unknown protein	TU3663	ssl2996
Chr	TU3119	2956011	2957529	+	gai	NA	2956222	96	165	2	671	267	192	19	1206	838	151	446	1194	90	-Fe	1206	507.4	2.38	1.01	"slr0619, ssr1041"	"hypothetical protein , hypothetical protein"	"TU3120, TU3121"	sll0588
Chr	TU3666	3487149	3487269	+	a	NA	NA	NA	NA	0	144	0	38	0	75	48	565	136	208	0	-N	565	121.4	4.65	2.72	NA	NA	NA	sll0446
Chr	TU3667	3488910	3489138	+	a	NA	NA	NA	NA	0	383	100	518	0	418	211	640	757	140	90	-P	757	325.7	2.32	1.18	NA	NA	NA	sll0446
Chr	TU3668	3490026	3490127	+	a	NA	NA	NA	NA	0	623	100	460	37	386	193	753	388	341	180	-N	753	346.1	2.18	1.21	NA	NA	NA	sll0445
Chr	TU3669	3490163	3490306	+	a	NA	NA	NA	NA	0	288	167	173	0	364	368	151	97	640	135	exp. P.	640	238.3	2.69	1.74	NA	NA	NA	sll0445
Chr	TU3670	3491012	3491113	+	a	NA	NA	NA	NA	0	2684	100	786	0	1811	1037	527	1397	1186	405	15C	2684	993.3	2.7	1.48	NA	NA	NA	sll0445
Chr	TU3671	3493863	3496984	+	g	NA	"3495895, 3496367"	22	79	1	2924	1134	2991	37	3070	2738	4367	3144	3591	1441	-N	4367	2543.7	1.72	1.22	slr0451	antiviral protein	NA	NA
Chr	TU3672	3498871	3503280	+	g	NA	"3500587, 3500186, 3500734"	32	102	2	1055	1401	2358	37	3263	5440	1205	5453	5567	360	exp. P.	5567	2613.9	2.13	1.02	"slr0452, slr0453"	"dihydroxyacid dehydratase , hypothetical protein"	NA	NA
Chr	TU3673	3505293	3505456	+	i	NA	NA	NA	NA	0	479	67	230	37	498	669	301	563	512	0	HL	669	335.6	1.99	1.19	slr0454	RND multidrug efflux transporter 	NA	NA
Chr	TU3674	3506033	3506360	+	i	NA	NA	NA	NA	0	719	1201	1189	916	2690	2431	903	1339	1769	450	-Fe	2690	1360.7	1.98	1.11	slr0454	RND multidrug efflux transporter 	NA	NA
Chr	TU3675	3507035	3508078	+	g	NA	NA	25	79	2	959	567	1150	19	1709	1025	1769	1184	1242	180	-N	1769	980.4	1.8	1.04	"slr0455, slr0456"	"hypothetical protein , unknown protein"	NA	NA
Chr	TU3676	3509899	3511351	+	g	NA	3510636	257	NA	1	719	567	671	19	1366	555	2748	932	1078	45	-N	2748	870	3.16	2.01	"ncr1710, slr0459"	"ncRNA, hypothetical protein"	NA	NA
Chr	TU3677	3511706	3513181	+	ga	NA	NA	112	890	1	383	567	268	374	761	470	527	563	546	450	-Fe	761	490.9	1.55	1.34	"ncr1720, slr0460"	"ncRNA, putative transposase [ISY352_g1]"	NA	sll0431
Chr	TU3678	3515432	3515542	+	a	NA	NA	NA	NA	0	96	33	134	0	182	766	38	97	766	45	HL	766	215.7	3.55	1	NA	NA	NA	sll0430
Chr	TU3679	3516535	3518782	+	g	NA	NA	34	47	2	3212	534	1035	75	1795	3184	489	776	1428	360	15C	3212	1288.8	2.49	1.01	"slr1176, slr1177"	"glucose-1-phosphate adenylyltransferase , hypothetical protein"	NA	NA
Chr	TU3680	3518783	3520752	+	ga	NA	3519208	62	191	2	2013	1401	1016	336	745	1291	1694	1902	1126	135	15C	2013	1165.9	1.73	1.06	"slr1178, slr1179"	"hypothetical protein , hypothetical protein"	NA	sll1110
Chr	TU3681	3520753	3520854	+	a	NA	NA	NA	NA	0	336	334	441	37	402	386	414	1184	715	315	-P	1184	456.4	2.59	1.66	NA	NA	NA	sll1110
Chr	TU3682	3523563	3523662	+	n	NA	NA	NA	NA	0	192	233	441	0	461	603	1129	660	582	0	-N	1129	430.1	2.62	1.71	NA	NA	NA	NA
Chr	TU3683	3523945	3524148	+	i	3524047	NA	NA	NA	0	1486	200	1074	19	680	615	791	932	450	540	15C	1486	678.7	2.19	1.38	slr1181	photosystem II D1 protein 	NA	NA
Chr	TU3684	3524263	3524551	+	i	NA	NA	NA	NA	0	575	33	307	0	273	247	264	349	147	90	15C	575	228.5	2.52	1.65	slr1181	photosystem II D1 protein 	NA	NA
Chr	TU3685	3527614	3528185	+	g	NA	3527896	28	97	1	767	67	422	0	1114	1110	866	291	1660	0	exp. P.	1660	629.7	2.64	1.49	slr1186	hypothetical protein	NA	NA
Chr	TU3686	3528186	3531048	+	ga	NA	NA	79	77	3	14237	4970	12099	523	14070	14451	20629	9665	10339	1666	-N	20629	10264.9	2.01	1.43	"slr1187, slr1188, slr1189"	"unknown protein , hypothetical protein , unknown protein"	NA	sll1107
Chr	TU3687	3532529	3533817	+	g	NA	NA	71	207	1	10594	30852	8954	150	7656	7069	11143	11043	3245	1666	42C	30852	9237.2	3.34	2.77	slr1192	zinc-containing alcohol dehydrogenase	NA	NA
Chr	TU3688	3533818	3535164	+	g	NA	3534033	26	118	1	3451	867	1860	19	7201	7533	13062	3804	18823	405	exp. P.	18823	5702.5	3.3	1.44	slr0585	argininosuccinate synthase	NA	NA
Chr	TU3689	3535225	3536012	+	i	NA	NA	NA	NA	0	575	100	211	0	659	856	376	369	771	45	HL	856	396.2	2.16	1.11	slr0586	hypothetical protein 	NA	NA
Chr	TU3690	3536013	3537219	+	ga	NA	NA	77	797	1	479	967	2876	3887	2647	2949	1619	3222	3446	991	Dark	3887	2308.3	1.68	1.13	slr0587	unknown protein	NA	sll0578
Chr	TU3691	3538423	3540315	+	gi	NA	NA	410	103	2	4889	1167	1764	19	1548	1224	3162	1223	1218	225	15C	4889	1643.9	2.97	1.55	"slr0589, slr0590"	"hypothetical protein , hypothetical protein"	NA	NA
Chr	TU3692	3542452	3542613	+	a	NA	NA	NA	NA	0	815	67	307	168	1029	639	1318	291	1044	225	-N	1318	590.3	2.23	1.26	NA	NA	NA	sll0574
Chr	TU3693	3542799	3543051	+	a	NA	NA	NA	NA	0	623	100	230	0	584	404	602	369	164	135	15C	623	321.1	1.94	1.03	NA	NA	NA	sll0574
Chr	TU3694	3543113	3544464	+	ga	NA	NA	30	254	1	9060	567	4985	37	5561	4288	10578	2639	1938	1486	-N	10578	4113.9	2.57	1.17	slr0591	ribonucleoside-diphosphate reductase beta chain	NA	sll0573
Chr	TU3695	3546705	3546790	+	n	NA	NA	NA	NA	0	1198	500	671	0	439	1182	414	485	268	90	15C	1198	524.7	2.28	1.01	NA	NA	NA	NA
Chr	TU3696	3546791	3547185	+	n	NA	NA	NA	NA	0	911	2301	920	0	772	507	1280	640	75	405	42C	2301	781.1	2.95	1.8	NA	NA	NA	NA
Chr	TU3697	3547604	3547713	+	g	NA	NA	97	NA	1	48	0	58	0	75	54	602	0	24	45	-N	602	90.6	6.64	8.03	slr0592	hypothetical protein	NA	NA
Chr	TU3698	3551066	3549186	-	ga	NA	NA	46	564	1	3835	334	2301	56	2015	4089	640	1067	1723	360	HL	4089	1642	2.49	1.07	"sll0569, ncl1780"	"RecA gene product , ncRNA"	NA	slr0593
Chr	TU3699	3551132	3552721	+	ga	NA	3551924	27	339	1	288	1134	824	617	1800	1616	565	505	2646	180	exp. P.	2646	1017.5	2.6	1.47	slr0594	hypothetical protein	TU3700	sll0567
Chr	TU3701	3552785	3555696	+	ga	NA	NA	312	184	2	1965	800	1726	206	2100	1906	1430	951	1486	450	-Fe	2100	1302	1.61	1.07	"slr0596, slr0597"	"hypothetical protein , phosphoribosyl aminoimidazole carboxy formyl formy ltransferase/inosinemonophosphate cyclohydrolase (PUR-H(J ))"	"TU3700, TU3702"	"sll0565, sll0567"
Chr	TU3700	3552989	3552217	-	ga	NA	NA	35	240	1	10450	3902	7401	131	15093	8534	6926	6521	3649	1531	-Fe	15093	6413.8	2.35	1.44	sll0567	ferric uptake regulation protein	"TU3699, TU3701"	"slr0594, slr0596, slr0597"
Chr	TU3055	2896398	2896666	+	gai	NA	NA	259	NA	1	479	400	575	37	1141	537	1167	873	539	225	-N	1167	597.3	1.95	1.02	slr0089	delta(24)-sterol C-methyltransferase	TU3056	NA
Chr	TU3703	3557054	3558323	+	ga	NA	NA	85	NA	2	336	167	153	224	638	832	226	213	1672	0	exp. P.	1672	446.1	3.75	2.01	"slr0598, slr0599"	"hypothetical protein , serine/threonine kinase"	NA	sll0564
Chr	TU3704	3558465	3558566	+	i	NA	NA	NA	NA	0	575	167	58	19	177	308	113	116	169	0	15C	575	170.2	3.38	1.87	slr0599	serine/threonine kinase 	NA	NA
Chr	TU3705	3558786	3559105	+	i	NA	NA	NA	NA	0	1198	367	499	93	579	434	866	505	186	360	15C	1198	508.7	2.36	1.38	slr0599	serine/threonine kinase 	NA	NA
Chr	TU3706	3559106	3560290	+	g	NA	NA	93	111	1	767	3469	1304	1458	2497	1574	2447	1359	1614	630	42C	3469	1711.9	2.03	1.39	slr0600	NADP-thioredoxin reductase	NA	NA
Chr	TU3707	3560291	3560722	+	g	NA	NA	32	13	1	911	133	1323	19	557	893	75	796	1111	2297	stat. P.	2297	811.5	2.83	1.74	slr0601	unknown protein	NA	NA
Chr	TU3708	3560723	3561534	+	ga	NA	NA	32	390	1	2301	2735	3260	748	1441	1074	2597	2775	331	3963	stat. P.	3963	2122.5	1.87	1.22	slr0602	unknown protein	NA	sll0563
